pitcher,pitch_type,release_speed,pfx_z,pfx_x,release_spin_rate,spin_axis,release_pos_x,release_pos_z,release_extension,plate_z,plate_x,stand
660271,FF,93.9,1.26,-0.2,2211,218,-2.09,5.53,7.2,2.06,0.44,R
660271,FC,86.9,-0.13,0.42,2438,82,-2.05,5.89,7.1,1.4,-0.39,L
660271,FS,88,0.05,-0.79,1293,237,-2.06,5.85,7.2,-0.2,-0.76,L
660271,FC,90.3,0.19,0.43,2377,159,-2.48,5.45,7.2,1.93,0.13,L
660271,FC,89.3,0.42,0.31,2435,135,-2.33,5.48,7.2,1.71,0.2,L
660271,CU,71.5,-0.91,1.3,2365,48,-1.9,6.23,7,3.76,-1.12,L
660271,ST,85.6,0.22,1.5,2341,72,-2.4,5.51,6.8,1.95,1.21,R
660271,FC,86.9,-0.15,0.63,2354,90,-1.86,6.15,6.9,1.96,-1.06,R
660271,FF,98.5,1.33,-0.18,2432,222,-2.26,5.59,6.9,2.35,0.33,R
660271,FF,96.9,1.32,-0.27,2319,218,-2.16,5.59,7,1.71,0.26,R
660271,FF,94.8,1.3,-0.15,2151,218,-2.32,5.51,7.1,2.78,-1.17,R
660271,FF,96.6,1.15,0.07,2432,204,-2.31,5.47,7.2,1.79,0.58,R
660271,FC,87.1,0.03,0.59,2387,92,-2.03,6.04,7.1,1.06,-0.71,R
660271,SI,92.5,1.18,-1.1,1952,205,-2.08,5.64,7.1,2.91,0.67,R
660271,FF,93,1.11,-0.61,2043,211,-2.11,5.56,7.1,2.46,1.79,R
660271,FC,85.3,0.26,0.42,2232,161,-2.21,5.76,7,1.37,-0.42,R
660271,FC,90.8,0.52,0.32,2503,160,-2.54,5.46,7.2,2.33,-0.02,L
660271,FC,84.2,-0.33,0.39,2407,94,-2.19,6.04,6.8,2.89,-2.29,L
660271,CU,71.7,-1.27,0.71,2396,43,-1.89,6.27,6.7,2.25,0.02,L
660271,FF,96.8,0.99,-0.09,2166,218,-2.07,5.69,6.9,2.57,0.24,R
660271,FC,87.5,0.76,0.27,2343,175,-2.22,5.7,7,2.02,0.37,R
660271,FC,86.4,0.77,0.31,2319,202,-2.26,5.66,6.8,2.09,1.03,R
660271,ST,80.2,0.53,1.68,2483,49,-2.27,5.77,6.9,1.57,1.91,R
660271,FF,94.1,1.36,-0.27,2084,209,-2.03,5.75,7.2,2.17,1.06,R
660271,CU,74.1,-1.13,1.09,2502,33,-1.85,6.17,6.8,1.54,0.4,L
660271,FC,90.6,0.43,0.42,2442,177,-2.58,5.42,7.2,1.48,-0.47,L
660271,FF,95.1,1.26,-0.18,2342,204,-2.4,5.68,7,3.52,-0.49,L
660271,ST,82.9,0.67,1.12,2343,96,-2.41,5.51,7.1,1.42,0.33,L
660271,FF,96.7,1.18,-0.08,2375,206,-2.28,5.49,6.9,2.7,-0.65,R
660271,FF,95,1.26,0.06,2372,190,-2.16,5.59,7,2.78,0.79,R
660271,ST,83.9,0.73,1.5,2614,65,-2.42,5.47,7.2,1.11,1.03,R
660271,FF,95.6,1.54,-0.35,2284,192,-2.09,5.67,7,3.14,0.09,R
660271,FF,92.3,1.46,-0.79,2150,220,-2.1,5.65,7,3.22,-1.85,L
660271,FC,90.5,0.89,0.33,2411,185,-2.31,5.4,7.2,1.63,0.95,L
660271,FC,90.2,0.62,0.44,2477,158,-2.26,5.47,7.2,1.49,1.22,L
660271,FF,95.8,1.41,-0.63,2222,213,-2.12,5.62,7,3.09,-1.67,L
660271,FF,92.6,1.43,-0.19,2175,206,-1.96,5.7,7.1,1.31,1.33,R
660271,FF,93.9,1.4,-0.39,2216,208,-2.1,5.64,6.9,2.64,-1.31,R
660271,FC,89.7,0.74,0.29,2421,179,-2.2,5.53,7,1.27,1.05,R
660271,FF,94.1,1.17,-0.42,1989,221,-1.98,5.71,7.1,0.43,1.06,R
660271,ST,84,0.42,1.08,2536,69,-2.51,5.47,7.1,2.18,-0.2,L
660271,ST,82.1,0.44,1.04,2398,69,-2.38,5.55,6.8,2.03,-0.12,L
660271,ST,85.2,0.81,1.21,2518,72,-2.33,5.51,7,2.06,0.14,R
660271,FF,96,1.04,-0.09,2367,211,-2.22,5.51,7.1,2.4,-0.27,R
660271,FF,94.2,1.28,-0.12,2180,200,-1.99,5.7,7.1,3.1,-0.41,R
660271,FC,86.3,0.41,0.39,2366,130,-2.18,5.59,6.9,2.74,-0.52,R
660271,FC,82.9,0.14,0.64,2276,102,-2.3,5.56,6.8,3.57,-0.6,R
660271,FF,94.8,1.33,-0.37,2135,222,-1.98,5.78,7.1,2.65,-1.13,R
660271,ST,84.3,0.22,1.19,2497,69,-2.34,5.56,7.1,1.6,1.77,R
660271,ST,85,0.39,1.1,2566,68,-2.27,5.52,7,0.65,2.19,R
660271,FF,97.6,1.14,-0.22,2214,210,-2.08,5.69,7.1,2.25,-0.41,R
660271,FS,88.1,0.07,-0.71,1289,239,-1.79,5.98,6.9,0.77,0.26,R
660271,FF,95.7,1.25,-0.27,2330,212,-2.16,5.7,7.1,1.96,0.08,R
660271,FF,94.7,0.97,-0.56,2016,210,-2.09,5.68,7.2,2.82,-0.5,R
660271,FF,95.8,0.92,0.04,2334,200,-2.37,5.62,7,4.02,-0.78,L
660271,FF,92.5,1.15,-0.47,2140,222,-2.27,5.65,7.1,2.05,-0.61,L
660271,FC,89.8,0.5,0.58,2374,187,-2.36,5.56,7,1.89,0.81,L
660271,FC,89.8,0.57,0.23,2375,179,-2.35,5.62,6.8,0.89,-0.02,L
660271,ST,81.3,0.42,1.21,2330,92,-2.34,5.58,7,1.32,1.18,L
660271,FF,98.9,0.96,-0.04,2243,220,-2.51,5.62,7.5,1.89,0.39,R
660271,ST,83.1,-0.34,1.44,2547,47,-2.38,6.08,6.7,1.27,0.76,R
660271,ST,81,-0.5,1.59,2540,43,-2.18,6.18,6.6,1.38,0.79,R
660271,FF,96.7,0.91,-0.04,2221,212,-2.49,5.76,6.8,2.58,-0.84,R
660271,ST,82.3,0.24,1.03,2357,59,-2.68,5.64,6.7,2.12,-0.53,R
660271,SI,94.5,0.45,-0.83,1906,204,-2.58,5.68,6.8,4.13,-1.91,R
660271,FC,90.5,0.2,0.34,2384,146,-2.57,5.67,6.8,2.4,-0.83,R
660271,FF,96.5,1.03,-0.05,2264,214,-2.26,5.76,6.9,2.17,1.1,R
660271,FC,88.7,0.05,0.29,2277,120,-2.39,5.78,6.8,2.36,0.47,R
660271,SI,94.3,0.45,-1.1,1900,208,-2.23,5.66,7,1.96,0.82,R
660271,ST,83.1,0.44,1.25,2450,74,-2.58,5.7,7.8,3.79,-1.65,R
660271,SI,95.3,0.52,-0.87,2059,209,-2.35,5.7,6.7,2.2,0.57,R
660271,ST,83.6,0.07,1.1,2472,64,-2.47,5.76,7.6,2.65,-1.19,R
660271,SI,93.5,0.43,-1.04,1905,212,-2.21,5.77,6.9,2.07,-0.08,R
660271,ST,83.9,0.29,1.57,2433,60,-2.62,5.68,6.7,1.77,-0.73,L
660271,ST,83.7,0.2,1,2308,69,-2.48,5.76,6.6,2.04,-0.64,L
660271,FC,90.9,0.3,0.28,2465,145,-2.63,5.5,6.9,2.53,-1.03,R
660271,SI,99.1,0.16,-1.43,2125,219,-2.57,5.47,7.1,0.8,-0.05,R
660271,SI,97.4,0.48,-1.24,2085,213,-2.54,5.62,6.9,1.85,-0.74,R
660271,SI,95.9,0.88,-0.63,2068,202,-2.39,5.68,6.8,3.35,-0.03,R
660271,FF,100.7,0.96,-0.31,2300,215,-2.45,5.68,7.6,3.02,-0.73,L
660271,FF,99.5,1.21,-0.4,2246,220,-2.58,5.63,7.2,1.94,0.16,L
660271,ST,87.2,0.35,1.03,2626,75,-2.72,5.54,6.8,3.01,-1.13,R
660271,FF,95.6,0.62,-0.08,2128,205,-2.53,5.55,7,2.63,0.39,R
660271,ST,85.7,0.14,1.49,2602,63,-2.65,5.53,6.8,0.86,1.94,R
660271,SI,97,0.35,-0.86,2059,215,-2.27,5.62,7,2.32,0.95,R
660271,SI,97.2,0.1,-1.13,1909,215,-2.41,5.57,6.9,1.45,-0.35,R
660271,SI,97.8,0.27,-0.95,1952,208,-2.46,5.59,7.6,1.48,0.49,R
660271,FF,97.8,0.62,-0.05,2280,206,-2.36,5.69,6.9,3.06,0.3,R
660271,FS,90.7,-0.06,-0.41,677,250,-2.16,6.08,6.9,2.24,-2.45,R
660271,ST,87.4,0.25,1.75,2597,66,-2.66,5.63,6.7,2.12,0.62,R
660271,ST,85.1,0.5,1.54,2547,70,-2.63,5.55,6.8,1.68,-0.62,R
660271,SI,96.4,0.45,-0.81,2143,197,-2.46,5.51,7,2.87,-0.33,R
660271,SI,96.4,0.63,-0.95,2063,198,-2.35,5.74,7,3.5,-1.18,R
660271,SI,92.8,0.18,-1.38,1898,211,-2.27,5.78,7.5,3,-1.17,R
660271,SI,97.7,0.53,-0.97,1994,207,-2.57,5.62,6.8,3.22,-0.71,R
660271,SI,97.4,0.52,-0.91,2152,215,-2.77,5.4,7,2.73,-0.74,R
660271,SI,97.4,0.54,-0.86,2118,202,-2.53,5.64,6.9,2.86,-0.31,R
660271,SI,95.2,0.76,-0.93,2008,212,-2.5,5.64,7.1,2.05,0.44,R
660271,SI,96.6,0.57,-0.83,2084,206,-2.6,5.56,6.9,3.39,-0.43,R
660271,ST,84.9,0.14,1.83,2742,63,-2.72,5.45,6.7,2.26,0.73,R
660271,FF,97.2,1.3,-0.07,2324,209,-2.26,5.8,7,2.93,-0.47,R
660271,ST,84.8,0.43,1.46,2584,64,-2.47,5.6,6.7,1.87,1.4,R
660271,SI,96.7,0.3,-1.22,2028,219,-2.21,5.68,7.2,1.36,0.71,R
660271,FF,98.5,1.09,-0.12,2251,211,-2.28,5.81,6.9,2.69,0.58,R
660271,FS,94.1,0.71,-0.79,1623,227,-2.34,5.67,6.9,2.11,-0.49,L
660271,FF,98.6,0.86,0.02,2297,203,-2.45,5.69,7.3,3.27,0.63,L
660271,FS,91.7,0.44,-1.23,1523,223,-2.32,5.78,6.9,1.11,-1.03,L
660271,FC,94.2,0.67,0.25,2372,169,-2.53,5.75,6.8,3.28,-0.4,L
660271,SI,97.7,0.38,-0.85,2014,207,-2.47,5.66,7.2,2.6,-0.09,R
660271,ST,84.5,-0.3,1.54,2609,49,-2.07,6.32,6.7,2.59,1.54,R
660271,FF,98.8,0.92,0.03,2272,218,-2.22,5.83,6.9,3.05,-0.11,R
660271,FC,89.2,-0.36,0.4,2503,69,-2.1,6.2,6.7,2.21,0.06,R
660271,ST,87.5,0.28,1.54,2635,66,-2.6,5.64,6.6,2.12,0.67,R
660271,FC,89.7,0.24,0.23,2533,100,-2.18,6.25,6.7,2.17,-0.67,R
660271,ST,85.3,0.39,1.14,2559,61,-2.45,5.76,6.6,2.66,-0.61,R
660271,FC,86.7,0.09,0.49,2304,115,-2.08,6.14,6.6,1.97,0.46,R
660271,FC,91.9,0.44,0.4,2443,165,-2.43,5.76,6.7,3.4,-0.45,L
660271,FC,91.8,0.56,0.33,2385,169,-2.52,5.77,6.7,2.93,-1.44,L
660271,ST,85.5,0.05,1.85,2654,60,-2.58,5.62,6.7,2.25,0.52,R
660271,SI,97.6,0.8,-1.02,2179,203,-2.22,5.75,6.9,1.81,1.34,R
660271,ST,84,0.08,1.42,2594,57,-2.5,5.69,6.7,1.29,0,R
660271,FC,88.3,-0.18,0.64,2551,99,-2.42,5.78,6.6,2.33,-1.14,R
660271,ST,87.8,0.04,0.98,2612,72,-2.75,5.66,6.6,2.49,-1.58,R
660271,ST,87,0.07,1.1,2638,68,-2.69,5.55,6.7,1.15,-0.28,R
660271,FC,85.7,-0.09,0.87,2525,64,-2.48,5.71,6.7,2.44,0.26,R
660271,ST,85.7,-0.21,1.36,2681,63,-2.61,5.66,6.7,2.3,-0.67,R
660271,FF,98.8,1.21,0.09,2269,203,-2.35,5.88,6.6,4.23,-0.28,R
660271,SI,96.8,0.2,-1.49,2073,217,-2.25,5.79,6.9,1.89,-0.4,R
660271,FF,96.6,1.18,-0.48,2250,222,-2.14,5.9,7,1.84,0.11,R
660271,ST,83.1,-0.4,1.47,2593,50,-2.11,6.24,6.7,1.8,0.74,R
660271,FS,93.5,0.23,-1.24,1566,223,-2.01,5.77,7,0.72,0.89,R
660271,ST,85.9,0.31,1.4,2673,61,-2.57,5.66,6.8,2.68,-0.57,R
660271,ST,86.4,0.31,1.27,2646,69,-2.63,5.78,6.7,2.61,-0.63,R
660271,SI,97.1,0.59,-0.92,2160,215,-2.24,5.65,7,1.87,1.44,R
660271,SI,97.8,0.48,-0.5,2187,195,-2.3,5.6,6.8,2.78,0.29,R
660271,ST,88.2,0.4,1.5,2642,62,-2.54,5.67,6.7,2.5,0.18,R
660271,ST,86.2,-0.11,1.52,2689,37,-2.04,6.13,6.8,-0.43,1.83,R
660271,FF,98.3,0.88,0.06,2378,205,-2.5,5.61,6.9,2.63,0.93,R
660271,ST,84.3,0.26,1.2,2601,67,-2.52,5.53,6.8,1.9,-0.01,R
660271,SI,96.4,0.59,-0.62,2132,195,-2.39,5.73,6.9,3.39,0.06,R
660271,ST,83.9,0.05,1.56,2450,63,-2.43,5.74,6.6,1.55,-0.05,R
660271,ST,86.3,0.42,1.6,2666,61,-2.61,5.69,6.7,2.63,0.53,R
660271,ST,83.6,0.18,1.71,2590,57,-2.31,5.72,6.7,1.73,0.8,R
660271,ST,82.3,0.02,1.51,2421,61,-2.27,5.78,7.7,2.02,-0.05,R
660271,FF,98.3,0.9,-0.12,2306,202,-2.37,5.63,6.9,2.98,0.25,L
660271,CU,74.8,-0.98,1.29,2459,43,-2.05,6.3,6.5,4.09,-2.25,L
660271,FS,90.4,0.31,-1.01,1073,229,-2.31,5.68,6.9,1.41,-1.52,L
660271,ST,84.6,0.29,1.66,2630,56,-2.58,5.63,6.8,2.99,-0.9,L
660271,FC,94.2,0.59,0.17,2378,183,-2.5,5.67,6.7,2.78,-0.67,L
660271,ST,82.9,0.19,1.69,2608,51,-2.47,5.75,6.6,1.92,-0.39,L
660271,FF,98.6,1.09,-0.27,2454,216,-2.26,5.7,6.9,2.26,0.45,R
660271,FF,99.9,1.07,-0.09,2448,213,-2.17,5.75,6.9,1.93,1.81,R
660271,ST,89.2,0.47,1.39,2787,71,-2.73,5.55,6.7,2.12,-0.15,L
660271,FF,100.8,1.17,-0.07,2478,213,-2.53,5.63,6.8,3.21,0.07,L
660271,FS,91.8,-0.16,-1.04,1180,244,-2.35,5.71,7,0.13,0.35,L
660271,FF,100.4,0.71,-0.22,2503,215,-2.6,5.6,6.7,2.34,0.55,L
660271,FS,89,0.07,-0.9,695,249,-2.32,5.88,6.8,4.37,-4.73,L
660271,FC,94.5,0.38,0.43,2473,190,-2.58,5.61,6.8,1.65,0.1,L
660271,ST,84.9,0.34,1.15,2483,64,-2.51,5.74,6.7,1.93,-0.4,L
660271,ST,83.2,-0.21,1.62,2618,50,-1.85,6.36,6.4,2.76,-0.42,R
660271,SI,97.2,0.71,-1.26,2106,205,-2.37,5.79,6.8,3.04,0.22,R
660271,ST,83.6,0.28,1.73,2500,65,-2.44,5.73,6.6,2.28,0.03,R
660271,FF,94.6,1.22,-0.33,2091,217,-2.17,5.87,6.8,2.02,0.17,R
660271,FF,96,1.21,-0.39,2230,216,-2.17,5.76,6.9,1.41,2.31,R
660271,SI,94.1,0.54,-1.12,1936,217,-2.14,5.84,6.7,3.54,-0.5,R
660271,ST,83.5,0.38,1.76,2511,73,-2.39,5.7,6.5,3.16,-0.06,R
660271,ST,84.3,0,1.52,2522,146,-2.51,5.82,6.7,1.22,0.3,R
660271,ST,84.9,0.49,1.43,2775,84,-2.81,5.31,7.1,1.84,0.06,R
660271,FF,96.7,0.92,-0.13,2260,222,-2.56,5.46,6.8,2.86,-1.11,R
660271,ST,83.7,-0.23,1.24,2240,163,-2.38,5.99,6.9,0.9,1.21,R
660271,FF,95.5,1.08,-0.2,2260,222,-2.16,5.72,6.7,1.83,0.34,R
660271,ST,83.1,0.23,0.99,NA,NA,-2.57,5.47,6.9,1.34,1.21,R
660271,SI,93.3,0.24,-1.23,1879,255,-2.12,5.63,6.8,1.37,0.96,R
660271,FC,84.5,0.04,0.46,2307,95,-2.37,5.93,6.5,2.92,-0.71,R
660271,FF,97,1.33,-0.4,2245,211,-2.29,5.76,6.8,3.59,0.38,R
660271,ST,86.5,-0.26,1.6,2656,44,-2.23,6.08,6.7,0.6,1.49,L
660271,FC,91,0.47,0.44,2528,125,-2.67,5.41,7,2.87,0.4,L
660271,FS,88.3,0.64,-0.77,1020,223,-2.37,5.64,6.6,3.74,-1.54,L
660271,FC,92.8,0.47,0.24,2365,150,-2.65,5.57,6.7,2.24,0.3,L
660271,ST,85.8,-0.09,1.54,2139,103,-2.14,5.97,6.7,1.31,1.93,R
660271,ST,83.9,-0.27,1.56,NA,NA,-2.03,6.15,6.7,1.49,3.02,R
660271,FS,89.4,0.08,-0.72,1353,224,-2.07,5.81,6.9,1.79,0.94,R
660271,ST,79.6,0.16,1.69,2409,67,-2.5,5.65,6.7,2.88,0.29,R
660271,FC,84.7,0.05,0.31,2206,138,-2.21,6.12,6.3,2.52,-0.64,R
660271,ST,86.1,0.18,1.65,2632,46,-2.26,5.81,6.9,0.56,2,R
660271,ST,84.2,0.52,1.18,2590,75,-2.51,5.39,6.8,2.97,-0.91,R
660271,FF,99.3,1.11,-0.4,2296,220,-2.11,5.68,7,1.14,1.25,R
660271,FF,97.8,1.21,-0.06,2301,205,-2.07,5.72,6.9,3.06,0.27,R
660271,ST,84.5,0.2,0.98,2631,66,-2.31,5.44,7,1.35,0.66,R
660271,FS,92,0.18,-0.53,928,249,-2.11,5.82,6.8,1.82,-0.29,L
660271,FF,99.2,1.11,-0.06,2299,204,-2.49,5.53,6.7,3.94,-0.15,L
660271,FF,99.3,1.04,-0.07,2277,217,-2.39,5.52,6.9,3.67,-0.13,L
660271,ST,85.3,0.04,1.8,2710,64,-2.75,5.51,6.7,3.91,0.16,R
660271,FF,100.2,1.08,-0.24,2262,215,-2.37,5.67,6.7,3.87,-0.78,R
660271,FF,101,1.22,-0.35,2238,211,-2.38,5.8,6.8,2.93,-0.96,R
660271,ST,88.6,0.32,1.42,2459,55,-2.68,5.51,6.9,2.23,0.01,R
660271,FF,100,0.58,-0.09,2231,204,-2.37,5.69,6.8,2.17,1.07,R
660271,FC,88.5,0.27,0.36,2239,99,-2.42,5.54,6.6,1.91,-0.22,R
660271,ST,84.2,0.04,1.57,2376,71,-2.57,5.34,7.1,0.88,-0.01,R
660271,FS,93.2,0.32,-1.05,1330,249,-2.31,5.49,6.8,2.05,1.03,R
660271,FC,92.6,0.56,0.13,2243,197,-2.61,5.51,6.8,1.94,0,L
660271,FC,93.3,0.49,0.08,2340,181,-2.47,5.45,6.8,1.32,1.02,L
660271,ST,85.9,0.32,1.35,2564,79,-2.77,5.37,7,2.11,0.57,R
660271,FF,98.4,0.75,-0.02,2173,211,-2.54,5.63,6.8,2.74,0.49,R
660271,FF,96.8,1.01,-0.37,2086,222,-2.18,5.82,7,2.69,-0.66,R
660271,FF,95.1,1.07,-0.48,1932,209,-2.14,5.75,7,2.61,-0.14,R
660271,FF,98,1.16,0.1,2424,213,-2.42,5.47,6.8,2.46,0.66,R
660271,ST,83.2,0.08,1.23,NA,NA,-2.29,5.86,6.8,0.24,0.63,R
660271,FC,94.4,0.78,0.13,2447,223,-2.53,5.27,7,2.62,0.3,R
660271,FC,94.3,1.01,0.05,1660,171,-2.52,5.39,7,2.92,0.33,R
660271,ST,82.5,0.33,1.74,NA,NA,-2.41,5.46,6.8,1.83,0.97,R
660271,ST,86.2,0.45,1.45,2340,59,-2.66,5.5,6.8,2.58,-0.2,L
660271,SI,92.7,0.45,-0.96,2167,201,-2.39,5.57,7,1.52,1.86,L
660271,ST,83.2,0.43,1.44,NA,NA,-2.45,5.47,6.9,0.97,0.9,L
660271,FF,97.1,1.23,-0.06,2278,190,-2.33,5.63,6.9,4.36,0.61,R
660271,ST,82.8,-0.49,1.69,2498,45,-1.79,6.3,6.6,2.8,1.82,R
660271,ST,84,0.39,1.41,2503,102,-2.55,5.43,7.1,2.8,0.08,R
660271,ST,83.5,0,1.48,2505,74,-2.56,5.59,6.8,2.32,-0.04,R
660271,FF,97.4,1.03,0.03,2212,199,-2.12,5.76,6.8,3.62,0.74,R
660271,ST,83.4,0.43,1.61,2365,65,-2.34,5.63,6.8,1.92,0.63,R
660271,FF,94.9,1.09,-0.39,1999,214,-2.1,5.82,7,3.43,0.51,R
660271,FS,92.9,0.1,-1.01,1002,201,-2.51,5.63,6.9,1.91,-1.32,L
660271,ST,88.6,0.56,0.84,2489,60,-2.2,6.15,6.7,1.66,1.12,L
660271,FF,99.5,1.27,-0.32,2342,216,-2.33,5.59,6.9,3.34,0.67,L
660271,FS,91.5,-0.02,-1.32,1541,233,-2.59,5.38,7.2,1.04,0.12,L
660271,FF,96.6,1.32,-0.44,2347,219,-2.41,5.52,7,2.49,-0.06,L
660271,ST,87.5,0.64,1.14,2531,72,-2.59,5.35,6.9,3.07,0.76,R
660271,FS,95.4,0.19,-1.59,1372,218,-2.21,5.55,7,2.8,0.19,R
660271,ST,85.3,0.46,1.33,NA,NA,-2.55,5.51,6.9,2.01,0.31,R
660271,SI,97,0.53,-1.06,2030,208,-2.29,5.55,7,0.86,1.94,R
660271,ST,83.6,0.79,1,2366,58,-2.48,5.53,6.9,2.48,-0.4,R
660271,SI,95.1,0.28,-1.46,2555,214,-2.2,5.54,7.2,1.16,1.63,R
660271,FF,95,1.33,-0.38,2084,215,-2.22,5.73,7,2.18,-0.52,R
660271,ST,84.6,0.24,1.35,2641,82,-2.48,5.48,7.2,2.35,0.14,L
660271,FC,91.4,0.72,0.18,2411,182,-2.42,5.49,7.2,2.31,0.47,L
660271,ST,84.1,0.6,1.16,NA,NA,-2.51,5.49,7.3,2.19,-0.91,L
660271,FC,92,0.63,0.2,2405,182,-2.48,5.42,7,1.47,0.4,L
660271,FC,91,0.7,0.17,2421,175,-2.33,5.43,7.3,1.58,1.78,L
660271,ST,81.5,0.53,1.36,1994,58,-2.59,5.63,6.9,3.77,-2.12,L
660271,ST,85.3,0.65,1.04,NA,NA,-2.43,5.59,7,2.99,-1.55,R
660271,ST,82.7,0.31,1.12,2492,68,-2.45,5.66,7,2.07,0.05,R
660271,FF,93.3,1.11,-0.56,2154,206,-2.21,5.67,7,1.99,0.67,R
660271,SI,93.6,0.4,-1.59,2401,191,-2.35,5.6,6.7,2.89,-0.99,R
660271,SI,93.4,0.42,-1.57,2924,205,-2.3,5.67,7.1,2.31,1.11,R
660271,ST,84.4,0.41,1.85,2580,70,-2.4,5.7,6.8,2.97,1.08,R
660271,ST,85.3,0.45,1.36,2525,58,-2.62,5.52,6.9,2.79,0.6,R
660271,ST,82.1,0.54,1.24,2466,75,-2.38,5.68,6.8,2.49,-0.4,R
660271,FF,95,1.33,-0.6,2129,218,-2.01,5.83,7.1,1.45,0.14,R
660271,FF,98.5,1.32,-0.61,2287,207,-2.45,5.63,7,3.26,-0.21,L
660271,ST,84.5,0.44,1.26,2597,83,-2.56,5.45,7,1.41,0.6,L
660271,FC,93.2,0.7,0.23,2474,134,-2.58,5.43,7.1,1.45,1.08,L
660271,FF,98.1,1.23,-0.48,2325,213,-2.29,5.65,7,2.56,-0.37,L
660271,FS,91.3,0.71,-0.66,1203,235,-2.02,6.05,7.1,2.2,-0.14,R
660271,SI,93.9,0.56,-1.28,2077,279,-2.4,5.54,6.9,3.43,-1.1,R
660271,ST,84.5,0.47,1.27,2530,67,-2.32,5.9,7,1.07,0.31,R
660271,FF,97.1,1.27,-0.46,2259,210,-2.22,5.75,7,3.61,-0.3,R
660271,ST,84.5,0.36,1.27,2513,73,-2.63,5.57,6.9,2.46,-1.07,R
660271,FF,98.9,1.23,-0.5,2309,211,-2.35,5.66,7.1,2.42,-0.38,R
660271,FS,89.5,0.36,-0.28,1011,231,-1.9,6.29,6.7,4.11,-1.64,R
660271,ST,87.8,0.67,0.93,2734,83,-3.06,5.13,6.7,0.58,2.32,R
660271,ST,85.6,0.36,1.45,2785,82,-2.36,5.56,7.2,1.92,0.94,R
660271,FF,99.5,1.48,-0.45,2414,215,-2.06,5.83,7,1.09,0.82,R
660271,FF,99.3,1.31,-0.73,2338,213,-2,5.87,7.1,1.72,-0.16,R
660271,FS,90.1,0.37,-0.47,1131,229,-1.75,6.38,6.7,1.52,-0.57,L
660271,FS,89.7,0.12,-0.38,875,247,-2.05,6.13,6.8,2.1,-1.24,L
660271,FF,98.3,1.46,-0.35,2400,214,-2.3,5.77,6.9,2.67,0.06,L
660271,FF,96.4,1.35,-0.08,2198,208,-2.31,5.77,7,2.94,-0.16,L
660271,ST,84.7,0.66,1.04,2655,75,-2.71,5.43,7,2.97,0.28,R
660271,ST,84.4,0.56,0.92,2557,72,-2.42,5.65,6.9,1.53,0.57,R
660271,FF,97.1,1.19,-0.44,2197,215,-2.07,5.85,7.1,1.83,0.63,R
660271,FF,97.1,1.4,-0.49,2149,217,-1.86,5.91,7,0.43,1.09,R
660271,FS,86,-0.08,-0.13,1080,246,-1.93,6.16,6.8,2.83,-0.6,R
660271,SI,93.6,0.64,-1.21,1945,204,-2.33,5.71,7,2.69,-0.44,R
660271,ST,82.9,0.69,0.97,2297,84,-2.33,5.67,6.8,1.82,0,R
660271,FF,96.2,1.23,-0.64,2139,200,-2.04,5.81,7.2,1.4,-0.26,R
660271,ST,84.9,0.42,1.11,2490,71,-2.7,5.33,6.6,3.46,-0.27,L
660271,FS,92.2,0.03,-0.86,1771,235,-2.1,5.69,6.8,1.26,0.74,L
660271,FF,98,1.06,-0.15,2307,205,-2.28,5.72,6.6,4.01,-1.34,L
660271,FS,90.5,0.35,-0.33,1697,245,-2.23,5.63,6.8,1.85,0.39,L
660271,FS,89.7,0.11,-0.78,1600,231,-2.23,5.65,6.8,2.65,0.1,L
660271,ST,84.5,0.07,1.24,2478,61,-1.88,6.03,6.6,2.69,0.46,L
660271,FF,97,1.04,-0.06,2297,207,-2.22,5.59,6.7,3.1,-1.2,L
660271,ST,82.3,-0.33,0.84,2459,54,-1.7,6.5,6.6,3.93,-0.85,L
660271,FF,97.4,1.2,-0.28,2268,212,-2.12,5.59,6.9,2.48,0.35,L
660271,FS,91.9,0.47,-1.17,1817,225,-2.01,5.53,7.1,0.04,1.61,L
660271,FF,98.2,1.17,-0.39,2265,212,-1.94,5.74,6.8,3.26,0.13,L
660271,FF,98,1.29,-0.41,2228,215,-1.84,5.74,6.8,2.24,0.45,R
660271,FS,89.6,0.29,-1.09,1595,226,-1.85,5.71,7,0.82,0.82,R
660271,SI,93.4,0.88,-1.13,2112,174,-1.97,5.53,7,1.88,0.83,R
660271,SI,94.7,0.8,-1.07,2016,183,-1.83,5.61,6.9,1.25,1.78,R
660271,ST,81.8,0.37,0.91,2349,70,-2.08,5.67,6.8,1.74,-0.24,R
660271,SI,92.6,0.3,-1.42,2404,236,-2.1,5.59,6.9,1.6,0.03,L
660271,FS,90.9,0.09,-1.29,NA,NA,-2.08,5.61,7,2.17,-0.98,L
660271,FF,98.1,1.1,-0.19,2227,212,-1.99,5.69,6.9,2.9,-0.39,L
660271,FC,85.8,-0.09,0.49,2378,111,-2.25,5.71,6.4,3.59,-2.17,R
660271,FF,94.4,1.17,-0.42,2013,214,-1.84,5.83,6.8,4.28,-0.72,R
660271,ST,83.5,0.19,1.04,2594,56,-1.76,6.23,6.6,2.43,-0.56,R
660271,ST,82.4,0.23,1.21,2512,52,-1.84,6.08,6.8,2.46,0.64,R
660271,ST,82.3,0.27,1.62,2594,66,-2.32,5.47,6.6,1.63,-0.22,R
660271,ST,81.2,0.27,1.54,2528,69,-2.23,5.53,6.7,1.64,1.43,R
