pitcher,pitch_type,release_speed,pfx_z,pfx_x,release_spin_rate,spin_axis,release_pos_x,release_pos_z,release_extension,plate_z,plate_x,stand
660271,SL,83.7,0.34,1.44,2475,57,-2.74,5.7,6.7,1.79,0.28,R
660271,SL,84.4,0.08,1.59,2606,57,-2.81,5.68,6.6,2.59,0.85,R
660271,SL,84.6,0.45,1.48,2504,65,-2.85,5.71,6.6,2.12,0.59,R
660271,SL,84,0.1,1.46,2555,60,-2.59,5.77,6.8,1.96,1.42,R
660271,SL,83.7,0.38,1.48,2473,56,-2.58,5.8,6.8,2.18,1.05,R
660271,SL,86.1,0.02,1.67,2661,59,-2.78,5.52,6.9,2.19,1.58,R
660271,SL,85.5,0.07,1.65,2678,62,-2.59,5.65,6.8,1.69,1.28,R
660271,CU,78.7,-1.13,1.11,2585,36,-2.17,6.14,6.7,3.11,0.69,R
660271,CU,82.8,-1.16,1.05,2767,37,-2.07,6.05,6.8,0.36,0.85,L
660271,FC,92.1,-0.16,0.21,2531,59,-2.6,5.71,6.8,2.17,-0.63,L
660271,FC,92.6,0.29,0.31,2465,151,-2.59,5.68,6.9,2.06,0.97,L
660271,FC,91.1,0.28,0.35,2482,152,-2.57,5.64,6.8,1.52,1.18,L
660271,FF,98.9,1.25,-0.55,2339,216,-2.26,5.86,6.8,3.55,-0.93,L
660271,FF,98.4,1.09,-0.18,2245,209,-2.56,5.88,6.8,2.81,0,R
660271,FF,98.3,1.47,-0.21,2196,209,-2.2,5.91,7,2.44,-0.17,R
660271,SL,87.8,0.4,1.35,2593,59,-2.7,5.65,7,2.76,1.73,R
660271,CU,80.7,-1.33,1.01,2653,36,-2.12,6.15,6.7,3.02,-0.56,R
660271,SL,86.2,0.18,1.3,2536,56,-2.69,5.7,6.9,2.41,0.75,R
660271,SL,84.5,0.39,1.28,2541,71,-2.67,5.68,6.9,2.63,0.51,R
660271,FC,90.8,0.42,0.48,2460,154,-2.43,5.71,6.7,3.75,0.65,R
660271,SL,84.4,0.46,1.18,2512,67,-2.58,5.72,6.8,2.01,-0.18,R
660271,CU,76.4,-1.07,1.06,2497,34,-1.94,6.29,6.9,1.19,1.46,R
660271,FC,91.4,-0.07,0.5,2516,128,-2.79,5.69,6.6,2.66,-1.87,L
660271,FC,91.9,0.48,0.37,2418,199,-2.66,5.7,6.7,2.26,-0.39,L
660271,SL,86.5,0.39,1.19,2428,63,-2.7,5.77,6.7,3.31,-0.44,L
660271,FC,91.9,0.73,0.2,2425,205,-2.56,5.76,6.8,2.01,0.91,L
660271,SL,83.9,0.52,0.91,2229,74,-2.67,5.84,6.7,2.2,-1.07,L
660271,FC,90.2,0.58,0.32,2368,190,-2.74,5.89,6.8,2.88,1.11,L
660271,SL,86.1,0.33,1.36,2672,68,-2.69,5.66,6.8,2.82,0.33,R
660271,FF,100.2,1.37,-0.36,2417,213,-2.33,5.89,6.8,3.17,0.12,R
660271,FS,89.8,0.44,-0.65,1437,237,-2.2,5.95,7,0.81,0.97,R
660271,SL,86.7,0.55,1.04,2542,63,-2.64,5.73,6.8,2.69,0.3,R
660271,FF,100.6,1.38,-0.5,2287,212,-2.27,5.89,6.9,2.61,0.15,R
660271,FF,99.2,1.34,-0.31,2164,223,-2.37,5.84,6.8,1.89,-0.51,R
660271,FF,99.2,1.43,-0.23,2243,213,-2.26,5.95,6.8,4.01,-0.11,R
660271,FF,98.4,1.29,-0.28,2159,219,-2.35,5.89,6.8,2.29,-0.06,R
660271,SL,83.8,0.09,1.45,2580,62,-2.59,5.85,6.7,2.49,0.12,R
660271,CU,82.2,-1.22,0.96,2613,42,-2.18,6.33,6.7,1.96,-0.49,R
660271,SL,85.3,0.31,1.23,2493,70,-2.49,5.86,6.7,2.69,-0.55,R
660271,FF,97.7,1.29,-0.08,2281,207,-2.4,5.95,6.7,4.17,-0.46,R
660271,SL,83.3,0.5,1.19,2433,61,-2.46,5.91,6.8,1.88,1.26,R
660271,FF,96.1,1.26,-0.29,2071,214,-2.09,6.08,6.8,2.01,0.95,R
660271,SL,85.8,0.25,1.66,2688,60,-2.69,5.68,6.8,1.22,1.09,R
660271,SL,87.4,0.43,1.33,2593,53,-2.55,5.78,6.8,2.6,2.18,R
660271,SL,86.4,0.22,1.57,2613,68,-2.67,5.8,6.8,2.41,0.86,R
660271,SL,85.5,0.57,1.13,2493,69,-2.51,5.86,6.7,1.63,0.74,R
660271,SL,85.6,0.34,1.28,2585,62,-2.52,5.89,6.7,2.12,-0.13,L
660271,CU,81.4,-1.17,0.98,2742,34,-2.03,6.26,6.7,0.82,0.96,L
660271,FS,89.2,0.48,-0.6,1290,239,-2.41,5.96,6.8,1.54,0.57,L
660271,CU,78.5,-1.12,0.95,2544,35,-2.05,6.36,6.7,2.86,0.08,L
660271,FF,99.7,1.3,-0.55,2220,209,-2.13,6.08,6.8,2.81,-0.16,R
660271,FS,91.6,0.48,-0.96,1428,236,-1.92,6.28,6.9,-1.21,1.56,R
660271,SL,88,0.74,1.01,2442,66,-2.53,5.87,6.7,3.05,0.71,R
660271,FF,97.8,1.05,-0.42,2019,213,-2.03,6.09,6.9,2.23,0.04,R
660271,FF,94.6,1.11,-0.29,1971,210,-2.02,6.2,6.7,2.15,-0.54,R
660271,SL,87.3,0.42,1.28,2588,77,-2.59,5.72,6.7,1.86,0.73,R
660271,SL,85.5,0.34,1.46,2518,75,-2.65,5.6,6.7,1.78,0.47,R
660271,FC,88.1,0.37,0.47,2392,165,-2.43,5.78,6.7,2.3,0.11,R
660271,SL,86.1,0.56,1.13,2561,71,-2.55,5.69,6.9,0.73,1.26,R
660271,FF,98.2,1.37,-0.51,2239,213,-2.25,5.97,6.8,3.28,-1.53,R
660271,SL,86.6,0.3,1.35,2557,60,-2.59,5.75,6.9,1.42,1.59,R
660271,CU,81.6,-1.13,0.82,2571,43,-2,6.24,6.5,1.36,-0.4,L
660271,SL,86.8,0.57,0.98,2589,68,-2.6,5.8,6.8,3.09,-0.25,L
660271,FS,89.2,-0.24,-0.28,1020,248,-2.34,6.05,6.7,1.4,-1.26,L
660271,SL,88,0.58,0.86,2559,67,-2.17,6.01,6.8,0.8,1.03,L
660271,FS,90.3,0.2,-0.42,1554,238,-2.1,6.19,6.9,-0.13,0.76,L
660271,SL,84.8,0.57,1.1,2457,68,-2.55,5.75,6.6,1.86,-0.16,L
660271,CU,76.8,-1.01,0.97,2384,42,-2,6.21,6.8,2.61,0.02,L
660271,SL,84.7,0.29,1.05,2551,65,-2.42,5.65,6.4,1.43,0.24,R
660271,FF,97.4,1.25,-0.4,2131,213,-2.23,5.9,6.8,2.18,-0.77,R
660271,FF,95.4,1.35,-0.42,2153,210,-2.16,6,6.8,3.46,0.29,R
660271,SL,84.3,0.57,1.02,2503,69,-2.33,5.83,6.8,3.03,1.29,R
660271,FF,98.2,1.22,-0.15,2208,215,-2.41,5.9,6.8,2.21,-1.57,R
660271,FS,90.2,0.44,-0.58,1365,235,-2.08,6.13,7,-0.32,0.52,R
660271,FF,97.1,1.21,-0.24,2242,212,-2.34,5.95,6.8,2.7,-0.37,R
660271,FF,98.3,1.22,-0.43,2187,214,-2.5,5.9,6.8,3.88,-1.34,R
660271,FF,98.4,1.19,-0.34,2241,210,-2.2,6.03,6.9,1.38,0.48,R
660271,SL,83.6,-0.04,0.79,2392,62,-2.52,5.91,6.8,1.85,-0.29,R
660271,SL,86.1,0.47,1.72,2584,58,-2.84,5.61,7.2,3.27,0.88,R
660271,SL,85.7,0.3,1.68,2654,57,-2.81,5.58,7,1.6,0.99,R
660271,SL,84.6,0.04,1.49,2544,55,-2.69,5.57,6.8,1.8,1.16,R
660271,CU,78.7,-1.08,1.3,2571,48,-2.26,6.2,6.8,3.44,-1.21,R
660271,SL,84.9,0.37,1.37,2585,62,-2.71,5.59,6.9,2.44,0.27,R
660271,CU,80.4,-1.3,1.07,2573,40,-2.11,6.23,6.9,4.24,-0.03,R
660271,FF,96.8,1.21,-0.21,2170,215,-2.67,5.74,6.8,3.57,-0.07,R
660271,SL,82.1,0.27,1.69,2531,55,-2.68,5.57,6.9,2.13,2.14,R
660271,SL,83.8,0.2,1.55,2525,53,-2.81,5.64,6.9,1.64,0.61,R
660271,SL,83.2,0.51,1.45,2481,65,-2.56,5.65,7,1.15,1.96,R
660271,FF,96.5,1.25,-0.47,2101,214,-2.45,5.83,6.8,2.46,-0.19,R
660271,SL,82.2,0.43,1.44,2443,55,-2.7,5.63,6.9,1.38,1.59,R
660271,FF,97.3,1.19,-0.48,2082,224,-2.47,5.7,6.9,1.34,0.55,R
660271,FF,98,1.19,-0.32,2237,217,-2.54,5.7,7,0.84,0.2,L
660271,SL,83.7,0.17,1.46,2550,61,-2.77,5.63,6.8,0.96,0.3,L
660271,SL,84.2,-0.28,1.59,2573,54,-2.9,5.55,6.9,0.49,0.81,L
660271,SL,84,0.37,1.48,2516,60,-2.88,5.59,6.7,1.95,-0.06,L
660271,SI,99.7,0.61,-1.52,1951,227,-2.53,5.64,6.9,1.14,0.25,L
660271,CU,81.3,-1.29,1.07,2564,35,-2.12,6.27,6.7,2.33,-0.4,R
660271,SL,88.4,0.39,1.25,2443,53,-2.47,5.93,6.8,1.6,1.09,R
660271,FF,97.9,1.34,-0.33,2144,218,-2.23,5.99,6.7,2,0.77,R
660271,SL,80.4,-0.11,1.41,2477,63,-2.72,5.63,6.9,0.89,1.26,R
660271,FF,95.1,1.21,-0.38,1952,218,-2.1,6.06,6.9,0.71,0.41,R
660271,CU,83.7,-1.29,1.14,2727,42,-2.28,6.19,6.6,2.11,0.94,R
660271,SL,85.3,0.06,1.84,2760,61,-2.76,5.61,6.7,2.16,0.32,R
660271,CU,80.8,-1.31,1.03,2673,37,-2.22,6.25,6.5,2.78,-0.05,R
660271,CU,81.2,-1.26,1.04,2610,41,-2.2,6.21,6.7,2.32,-0.39,R
660271,SL,85.7,0.43,1.61,2683,73,-3.54,5.26,6.6,3.54,1.32,R
660271,SL,87.8,0.36,1.36,2648,50,-2.21,6.09,6.7,3.14,1.13,R
660271,FS,92.7,0.15,-0.37,1578,228,-2.14,6.16,6.9,1.11,0.83,R
660271,FF,100,1.38,-0.46,2307,218,-2.28,5.96,6.6,2.48,-0.62,R
660271,SL,87,0.53,1.45,2737,66,-2.97,5.63,6.8,2.84,1.27,R
660271,SL,86.8,0.49,1.39,2695,68,-2.88,5.72,6.7,2.68,0.23,R
660271,FS,90.8,0.11,-0.39,1390,240,-2.29,6.03,6.7,2.7,-0.98,L
660271,SL,87,0.24,1.07,2432,57,-2.53,6.06,6.6,1.83,-0.88,L
660271,FS,91.5,0.17,-0.91,1398,238,-2.36,6.04,6.8,-0.82,0.13,L
660271,SL,84.8,-0.03,1.64,2570,61,-2.72,5.73,6.8,1.71,-0.22,L
660271,SL,83.9,0.52,1.35,2318,72,-2.67,5.85,6.6,2.23,-0.56,L
660271,SL,87.2,0.34,1.72,2600,62,-2.66,5.64,6.9,2.08,1.29,R
660271,FF,100.6,1.53,-0.42,2339,212,-2.2,5.87,6.8,2.06,1.27,R
660271,SL,86.5,0.51,1.29,2538,65,-2.6,5.72,6.8,2.54,0.87,R
660271,FF,99.4,1.53,-0.33,2384,208,-2.28,5.9,6.8,3.29,0.76,R
660271,FS,90.7,0.17,-0.25,1340,238,-1.99,6.05,6.8,1.2,-0.57,R
660271,FF,100.2,1.48,-0.43,2309,213,-2.2,5.87,6.9,2.77,0.57,R
660271,FF,100.9,1.66,-0.37,2390,217,-2.24,5.91,6.8,3.05,0.08,R
660271,SL,86.1,0.23,1.51,2493,59,-2.77,5.72,6.6,1.64,-0.62,R
660271,FF,98.7,1.53,-0.38,2383,211,-2.38,5.88,6.9,3.31,-0.02,R
660271,SL,86.5,0.42,1.5,2530,62,-2.64,5.7,6.9,1.62,0.9,R
660271,SL,85.4,0.15,1.57,2628,58,-2.76,5.68,6.7,2.73,0.21,R
660271,FS,91,0.29,-0.27,1457,230,-1.88,6.22,6.9,0.88,0.6,R
660271,SL,87.4,0.6,1.86,2656,60,-2.67,5.64,6.8,2.3,2.64,R
660271,SL,87.4,0.69,1.58,2551,68,-2.57,5.71,6.8,2.16,1.57,R
660271,SL,84.5,0.67,1.47,2456,63,-2.51,5.75,6.9,2.54,1.29,R
660271,FS,92.2,0.25,-0.68,1351,232,-2.06,6.1,6.2,0.49,0.22,R
660271,SL,86.1,0.39,1.49,2656,63,-2.72,5.71,6.7,2.09,0.85,R
660271,SL,87,0.2,1.54,2644,63,-2.57,5.68,6.8,2.26,2.31,R
660271,FF,100,1.37,-0.01,2248,211,-2.17,5.97,6.8,3.05,1.59,R
660271,FF,100,1.48,-0.35,2223,214,-2.21,5.95,6.8,2.3,0.03,R
660271,FS,91.8,0.17,-0.67,1061,235,-2.1,6.17,6.6,0.62,0.35,L
660271,SL,86.5,0.15,1.43,2577,56,-2.21,6.1,6.7,0.89,1.17,L
660271,SL,82,0.26,1.34,2419,66,-2.52,5.83,7,1.6,0.29,L
660271,CU,67.9,-1.25,1.11,2285,29,-1.82,6.6,5.9,4.49,0.78,L
660271,SL,82,0.37,1.55,2423,62,-2.33,5.93,6.8,2.58,0.02,R
660271,FS,90.2,0.09,-0.2,1154,237,-2.03,6.09,6.7,0.88,0.47,R
660271,FS,89.1,-0.01,-0.14,1123,244,-2.07,6.07,6.7,1.83,-0.33,R
660271,SL,85.9,0.24,1.28,2534,67,-2.69,5.75,6.7,2.63,-0.24,R
660271,FS,89.7,0,-0.09,1015,247,-2.01,6.14,7,1.6,0.42,R
660271,FF,99,1.27,-0.33,2302,212,-2.43,6.01,6.6,3.38,0.21,R
660271,FF,98.2,1.33,-0.42,2180,217,-2.43,5.9,6.7,2.28,-0.44,R
660271,FS,87.3,-0.04,-0.19,1263,239,-2.14,6.12,6.7,1.07,-1.47,R
660271,FF,98.1,1.37,-0.34,2194,213,-2.24,6,6.4,1.81,-0.64,R
660271,FF,97.1,1.44,-0.29,2190,216,-2.49,5.89,6.8,2.13,0.25,L
660271,CU,77.2,-1.21,0.82,2443,48,-1.92,6.27,6.6,2.34,0.45,R
660271,SL,85.2,0.55,1.12,2536,56,-2.58,5.6,6.8,2.52,0.15,R
660271,FF,97.2,1.11,-0.19,2231,211,-2.37,5.82,7.2,2.44,0.63,R
660271,SL,84.6,0.22,1.56,2507,60,-2.46,5.75,7,1.93,1.89,R
660271,SL,85.9,0.32,1.07,2546,57,-2.46,5.66,7,1.1,2.61,R
660271,FF,95.6,1.37,-0.4,2215,213,-2.27,5.89,7,2.82,0.22,R
660271,FF,93,1.39,-0.42,2098,215,-2.29,5.99,6.8,3.94,-1.43,R
660271,FF,96.8,1.29,-0.62,2262,212,-2.36,5.84,6.8,2.25,-1.65,R
660271,SL,84.6,0.46,1.34,2589,68,-2.7,5.74,6.7,1.19,0.9,R
660271,FF,97.6,1.5,-0.44,2225,213,-2.29,5.79,6.8,2.04,0.78,R
660271,FF,98.5,1.14,-0.45,2135,215,-2.41,5.9,6.7,2.86,-0.07,L
660271,FF,96.9,1.43,-0.34,2098,215,-2.13,6,6.8,2.55,0.18,L
660271,FS,89.5,0.28,-0.44,1095,242,-1.85,6.2,6.8,2.6,0.07,R
660271,FF,99.8,1.16,-0.17,2208,211,-1.97,5.97,6.8,2.09,1,R
660271,FF,98.2,1.42,-0.22,2420,208,-2.29,5.92,6.8,2.81,-0.16,R
660271,FF,99.2,1.5,-0.35,2384,212,-2.15,5.93,7,1.81,0.64,R
660271,SL,85.2,0.19,1.46,2582,58,-2.54,5.73,6.7,2.62,0.09,R
660271,FS,88.5,-0.03,-0.46,1185,237,-1.95,6.25,6.9,2.26,0.21,R
660271,SL,85.6,0.24,1.49,2621,62,-2.7,5.63,7,2.19,0.54,R
660271,SL,85.7,0.39,1.56,2635,58,-2.62,5.76,6.9,1.45,1.56,R
660271,FF,97,1.57,-0.18,2208,210,-2.1,6.03,6.7,2.71,0.56,R
660271,SL,86.5,0.11,1.69,2627,63,-2.55,5.73,6.8,2.4,1.02,R
660271,SL,84.6,0.05,1.64,2477,58,-2.55,5.85,6.7,2.13,0.65,R
660271,CU,77,-1.14,1.22,2471,43,-1.96,6.31,6.7,2.12,0.75,L
660271,SL,81.5,0.37,1.18,2449,65,-2.57,5.86,6.7,2.25,0.33,L
660271,SL,83,0.41,1.2,2438,63,-2.58,5.74,6.8,1.75,0.71,R
660271,SL,81.6,0.55,1.06,2250,74,-2.36,5.95,6.8,3.33,-0.14,R
660271,FF,95,1.29,-0.51,1969,213,-2.19,6.08,6.6,3.13,-2.39,R
660271,SL,84.3,0.51,1.2,2450,63,-2.61,5.73,6.8,3.62,-1.23,L
660271,FF,98.5,1.18,-0.44,2066,222,-2.46,5.94,6.7,2.65,-1.34,L
660271,SL,83.2,0.5,1.22,2420,65,-2.47,5.75,6.8,2.86,-0.29,L
660271,FF,96.5,0.67,-0.22,2038,216,-2.58,5.75,6.8,2.47,1.47,L
660271,FF,95.1,0.9,0.04,2063,212,-2.55,5.82,6.7,3.79,0.48,L
660271,SL,83.5,0.17,1.5,2519,54,-2.62,5.77,6.8,1.16,0.84,L
660271,CU,81,-1.12,0.91,2603,39,-1.99,6.27,6.7,1.93,1.24,R
660271,FF,95.8,0.93,-0.04,1926,204,-2.31,6,6.8,4.33,-0.3,R
660271,FF,97.3,1.11,0.1,2172,209,-2.16,5.99,6.8,2.85,1.41,R
660271,CU,79.1,-1.32,1.06,2519,40,-2.09,6.32,6.7,2.18,-1.17,R
660271,FS,89.6,0.02,-0.56,1462,241,-2.2,6.19,6.9,-0.74,0.92,R
660271,CU,75.6,-1.35,0.93,2442,33,-1.95,6.47,6.6,2.78,0.5,R
660271,CU,81.2,-1.17,1.01,2652,38,-2.2,6.22,6.8,1.05,0.36,R
660271,SL,83.1,0.19,1.56,2505,62,-2.55,5.8,6.8,1.58,0.62,R
660271,FF,95.6,1.06,-0.47,2149,216,-2.21,6.08,6.9,1.18,1.07,R
660271,SL,79.6,-0.15,1.45,2421,58,-2.6,5.89,6.6,1.4,0.78,R
660271,SL,81.6,0.03,1.35,2385,60,-2.62,5.89,6.7,2.43,-1.39,R
660271,FF,99.1,1.01,-0.27,2257,215,-2.37,5.95,6.6,2.73,0.53,L
660271,FS,87.5,0.72,-0.65,1040,240,-2.25,6.13,6.8,1.31,-0.5,L
660271,FS,90.4,0.76,-0.81,1152,228,-1.95,6.27,6.8,1.47,-0.01,L
660271,CU,81.7,-1.04,0.85,2480,46,-2.09,6.31,6.6,2.29,-0.99,L
660271,CU,71.6,-1.3,0.87,2249,34,-1.97,6.46,6.5,1.22,-0.36,L
660271,CU,78.7,-1.21,0.9,2541,39,-1.86,6.36,6.6,2.25,1.16,R
660271,FF,95.6,0.95,-0.09,2111,217,-2.09,6.05,6.8,2.46,0.65,R
660271,SL,84.6,0.13,1.2,2408,54,-2.6,5.9,6.7,1.41,-0.12,L
660271,CU,80.5,-1.05,1.02,2541,44,-2.04,6.32,6.6,2.3,-1.44,L
660271,SL,82.6,-0.2,1.25,2411,62,-2.58,5.86,6.8,1.65,0.19,L
660271,SL,81.6,0.11,1.28,2331,61,-2.6,5.92,6.7,2.22,-0.62,L
660271,FF,93.2,1.08,-0.43,1845,216,-2.06,6.15,6.8,1.97,1.1,L
660271,SL,88.7,0.41,1.36,2624,71,-2.68,5.75,6.7,3.2,1.26,R
660271,FF,100.4,1.3,-0.48,2195,213,-2.06,6.08,6.9,2.58,0.69,R
660271,FS,92.2,-0.01,-0.51,1364,240,-1.83,6.24,6.9,-0.95,1.91,R
660271,FF,98.2,0.67,-0.23,1925,210,-2.36,5.93,6.8,2.99,0.05,R
660271,FF,97.9,0.63,-0.27,1884,211,-2.34,5.93,6.8,2.17,-0.6,R
660271,CU,77.6,-1.19,1.05,2544,40,-1.93,6.29,6.9,2.96,0.83,L
660271,FF,98.6,1.26,-0.5,2199,215,-2.31,5.92,6.9,2.54,-0.88,L
660271,SL,87.5,0.66,1.34,2511,68,-2.72,5.72,6.9,2.48,-0.26,L
660271,FF,99.3,1.24,-0.36,2108,219,-2.36,5.83,6.9,1.78,0.03,L
660271,FF,97.7,1.01,-0.15,2157,215,-2.39,5.82,6.9,1.63,1.08,L
660271,SL,83.3,0.1,1.76,2465,56,-2.65,5.63,6.8,1.26,-1.02,L
660271,FF,98.5,0.98,0.01,2293,212,-2.39,5.81,6.9,1.47,1.91,L
660271,SL,86.1,0.65,1.31,2443,69,-2.54,5.76,6.7,3.3,0.3,L
660271,FF,101,1.16,-0.27,2185,217,-2.38,5.87,6.9,1.61,1.23,L
660271,FS,89.8,0.12,-0.34,1038,234,-1.99,6.12,6.9,1.74,0.4,R
660271,FS,90,0.74,-0.51,1088,226,-1.8,6.19,6.9,0.28,0.51,R
660271,FF,98.2,1.07,-0.26,2127,210,-2.29,5.94,6.9,2.73,0.09,R
660271,FF,97.7,1.14,-0.03,2076,217,-2.22,6.06,6.9,3.87,-0.25,R
660271,FS,86.7,0.04,-0.4,1080,300,-2.35,6.05,6.8,2.86,-0.66,L
660271,SL,84.9,0.29,1.03,2523,70,-2.56,5.77,6.8,2.25,0.34,L
660271,SL,83.3,0.15,1.59,2522,61,-2.59,5.66,6.9,2.67,0.5,R
660271,SL,86.1,0.41,1.4,2569,70,-2.5,5.78,6.9,3.2,0.97,R
660271,SL,83,0.17,1.22,2440,75,-2.44,5.88,6.7,2.17,0.04,R
660271,FS,89.1,0.12,-0.16,1168,252,-2.07,6.3,6.9,1.68,0.49,R
660271,FS,89.4,-0.1,-0.51,1184,248,-1.76,6.37,6.8,-0.8,1.76,R
660271,FS,86.7,0.09,-0.33,1138,235,-1.97,6.33,6.8,1.42,-0.64,R
660271,CU,75.7,-1.04,0.79,2354,45,-1.99,6.39,6.9,2.97,0.3,R
660271,SL,86,0.22,0.92,2458,58,-2.7,5.81,6.9,1.33,-0.27,L
660271,FS,90.4,0.26,-0.7,1401,236,-1.98,6.23,6.8,-0.37,0.73,L
660271,SL,85.1,0.33,1.26,2449,70,-2.57,5.82,7,2.44,-0.75,L
660271,CU,76.4,-1.44,0.84,2479,35,-1.95,6.38,6.7,0.38,-0.4,L
660271,FS,87.9,0.45,-0.47,1188,235,-2.07,6.29,6.7,1.02,-0.94,L
660271,SL,83,0.51,1.01,2402,72,-2.47,5.86,6.7,1.95,0.52,L
660271,FF,97.2,1.13,-0.42,1996,223,-2.03,6.06,6.9,2.01,-0.06,R
660271,FF,94.8,1.16,-0.09,2184,208,-2.03,6.12,6.7,2.54,0.67,R
660271,CU,78.5,-1,0.83,2454,41,-1.98,6.37,6.8,1.23,1.37,R
660271,CU,77.9,-1.11,0.75,2447,39,-1.81,6.46,6.7,-0.06,1.19,R
660271,FF,96.5,1.08,-0.56,2095,218,-2.28,6.02,6.8,2.39,-0.41,L
660271,SL,81.1,0.46,1.26,2303,68,-2.45,6.06,6.6,2.53,-0.63,L
660271,CU,71.3,-0.95,0.93,2247,38,-1.8,6.67,6.5,2.71,1.65,L
660271,FS,89.6,0.24,-0.4,1149,229,-1.72,6.43,6.6,1.6,0.54,R
660271,FF,98,1.34,-0.45,2232,214,-2.12,6.06,6.8,2.17,0.24,R
660271,SL,84.1,0.58,1.07,2396,66,-2.5,5.83,6.7,2.33,0.76,R
660271,SL,86.5,0.47,1.28,2621,78,-2.57,5.86,6.8,3.08,-0.46,L
660271,FF,97.3,1.23,-0.29,2247,211,-2.27,5.98,6.8,3.48,-0.56,L
660271,SL,84.6,0.36,0.82,2470,80,-2.72,5.81,6.6,2.76,-0.79,L
660271,FS,89.1,0.09,-0.52,1298,231,-2.07,6.12,6.8,0.66,-0.8,L
660271,SL,84,0.6,1.4,2471,87,-2.65,5.85,6.7,2.86,-0.86,L
660271,FS,86.5,0.44,-0.41,1309,234,-2.36,6.08,6.7,3.35,-1.33,L
660271,FF,97.1,1.28,-0.23,2327,213,-2.52,5.95,6.6,3.2,-1.03,L
660271,SL,83.3,0.4,0.72,2274,74,-2.61,5.91,6.7,2.61,-0.38,L
660271,SL,87.3,0.35,0.94,2568,66,-2.44,5.83,6.7,2.13,0.43,R
660271,SL,85.4,0.41,0.99,2462,70,-2.46,5.83,6.8,1.79,1.81,R
660271,SL,81.6,0.66,0.93,2326,85,-2.5,5.92,6.6,2.72,-0.97,R
660271,FS,90.2,0.5,-0.69,1150,238,-2.05,6.25,6.9,0.09,-0.23,L
660271,FS,89.6,0.08,-0.04,1025,245,-2.2,6.13,6.8,1.52,-0.93,L
660271,SL,88.3,0.81,1.14,2452,73,-2.67,5.73,6.8,2.69,-0.5,L
660271,FF,97.9,1.27,-0.17,2302,211,-2.3,5.95,6.8,2.12,1.85,L
660271,FS,87.6,0.99,-0.26,990,237,-2.05,6.1,6.8,2.91,-1.55,L
660271,CU,77.8,-0.87,0.5,2338,43,-2,6.31,6.7,2.45,-0.38,L
660271,FF,97.2,1.13,-0.3,2168,210,-2.06,6.04,6.7,1.87,1.14,R
660271,FF,98.1,1.2,-0.35,2149,215,-2.15,5.97,6.7,2.29,0.76,R
660271,FF,98.2,1.29,-0.46,2133,218,-2.08,5.96,6.8,3,0.41,R
660271,FF,96.5,1.26,-0.33,2154,212,-2.09,6.04,6.8,2.93,-0.12,R
660271,FS,88.2,0.23,-0.43,1236,238,-1.97,6.17,6.8,1.14,0.47,R
660271,SL,85.5,0.35,0.75,2511,74,-2.5,5.7,6.7,1.74,0.56,R
660271,SL,85.7,0.48,0.74,2524,78,-2.31,5.71,6.8,1.74,1.97,R
660271,SL,85.3,0.47,0.54,2509,88,-2.42,5.73,6.7,1.66,0.07,R
660271,FS,87.9,0.09,-0.5,1227,237,-1.97,6.08,6.9,0.91,0.26,L
660271,FS,85.6,0,-0.5,965,252,-2.17,6.01,6.9,1.58,0.65,L
660271,FF,97.3,1.25,-0.31,2205,210,-2.17,6.01,6.7,3.2,-0.15,L
660271,SL,86.7,0.58,0.95,2438,75,-2.33,5.9,6.7,1.3,0.73,L
660271,FF,97.9,1.11,-0.46,2123,215,-2.2,5.93,6.8,2.44,-0.71,L
660271,FF,97.8,1.19,-0.36,2202,220,-2.29,5.89,6.8,1.64,0.87,L
660271,FF,96,1.28,-0.3,2199,213,-2.26,5.98,6.8,2.72,-0.32,L
660271,SL,88.8,0.34,0.8,2387,91,-2.44,5.82,6.6,2.68,0.38,R
660271,FF,98,1.43,-0.38,2192,211,-2.23,6.09,6.7,4.53,-0.05,R
660271,FF,97.2,1.46,-0.38,2197,208,-1.99,6.08,6.8,2.64,0.68,R
660271,SL,82.3,0.44,0.88,2339,78,-2.36,5.95,6.8,2.18,0.85,R
660271,SL,86,0.36,1.4,2595,71,-3.1,5.44,6.7,3.41,0.43,R
660271,FS,87,-0.14,-0.43,1214,242,-2.1,6.24,6.8,2.06,-0.24,R
660271,SL,83.2,0.32,1.55,2406,62,-2.48,5.82,6.7,2.4,0.86,R
660271,FF,96.7,1.12,-0.33,2182,219,-2.41,5.96,6.8,2.71,0.2,L
660271,FF,93.1,1.25,-0.49,2040,213,-2.31,6.11,6.8,3.17,-0.55,L
660271,FF,96,1.24,-0.49,2064,222,-2.26,5.97,6.8,1.15,-0.16,L
660271,SL,82.6,0.17,1.42,2340,61,-2.64,5.8,6.5,1.56,-1.06,L
660271,FS,85.2,0.14,-0.29,1093,269,-2.11,6.2,6.9,4.61,-0.97,L
660271,FS,89.1,0.01,-0.47,936,245,-2.09,6.32,6.5,2.49,-0.65,L
660271,FS,89.2,0.22,-0.51,1251,273,-2.29,6,6.9,0.72,1.07,L
660271,FS,87.5,0.11,-0.45,1375,240,-2.22,6.08,6.7,0.94,0.07,L
660271,CU,72.5,-1.18,1.04,2350,34,-1.89,6.64,6.4,3.08,-0.61,L
660271,FS,89.6,0.05,-0.55,1108,254,-2.16,6.13,6.7,1.61,-0.25,R
